_id,forId,rendimiento,costo,emplatado,autor,revisor,nota1,nota2,nota3,nota4,nota5,nota6,nota7,nota8,nota9,nota10,actualizacion,proces1,proces2,proces3,proces4,proces5,proces6,proces7,proces8,proces9,proces10,proces11,proces12,proces13,proces14,proces15,proces16,proces17,proces18,proces19,proces20,item1_Id,item1_Cuantity_Units,item2_Id,item2_Cuantity_Units,item3_Id,item3_Cuantity_Units,item4_Id,item4_Cuantity_Units,item5_Id,item5_Cuantity_Units,item6_Id,item6_Cuantity_Units,item7_Id,item7_Cuantity_Units,item8_Id,item8_Cuantity_Units,item9_Id,item9_Cuantity_Units,item10_Id,item10_Cuantity_Units,item11_Id,item11_Cuantity_Units,item12_Id,item12_Cuantity_Units,item13_Id,item13_Cuantity_Units,item14_Id,item14_Cuantity_Units,item15_Id,item15_Cuantity_Units,item16_Id,item16_Cuantity_Units,item17_Id,item17_Cuantity_Units,item18_Id,item18_Cuantity_Units,item19_Id,item19_Cuantity_Units,item20_Id,item20_Cuantity_Units,item21_Id,item21_Cuantity_Units,item22_Id,item22_Cuantity_Units,item23_Id,item23_Cuantity_Units,item24_Id,item24_Cuantity_Units,item25_Id,item25_Cuantity_Units,item26_Id,item26_Cuantity_Units,item27_Id,item27_Cuantity_Units,item28_Id,item28_Cuantity_Units,item29_Id,item29_Cuantity_Units,item30_Id,item30_Cuantity_Units,producto_interno1_Id,producto_interno1_Cuantity_Units,producto_interno2_Id,producto_interno2_Cuantity_Units,producto_interno3_Id,producto_interno3_Cuantity_Units,producto_interno4_Id,producto_interno4_Cuantity_Units,producto_interno5_Id,producto_interno5_Cuantity_Units,producto_interno6_Id,producto_interno6_Cuantity_Units,producto_interno7_Id,producto_interno7_Cuantity_Units,producto_interno8_Id,producto_interno8_Cuantity_Units,producto_interno9_Id,producto_interno9_Cuantity_Units,producto_interno10_Id,producto_interno10_Cuantity_Units,producto_interno11_Id,producto_interno11_Cuantity_Units,producto_interno12_Id,producto_interno12_Cuantity_Units,producto_interno13_Id,producto_interno13_Cuantity_Units,producto_interno14_Id,producto_interno14_Cuantity_Units,producto_interno15_Id,producto_interno15_Cuantity_Units,producto_interno16_Id,producto_interno16_Cuantity_Units,producto_interno17_Id,producto_interno17_Cuantity_Units,producto_interno18_Id,producto_interno18_Cuantity_Units,producto_interno19_Id,producto_interno19_Cuantity_Units,producto_interno20_Id,producto_interno20_Cuantity_Units,legacyName,ProcessTime
a9309ddc-c3ac-46c1-bb28-78995220ef0a,7f1451be-3750-4659-8c72-831d4114a7da,"{""porcion"":1,""cantidad"":200,""unidades"":""ml""}","{""vIB"":1270,""pIB"":0.41,""vCMP"":1270,""pCMPInicial"":0.5,""pCMPReal"":0.46,""PPVii"":2742}",Taza amarilla o azul con plato.,Gustavo,NaN,El agua no debe superar una temperatura de 85 grados.,La molienda utilizada es media.,,,,,,,,,2025-01-16,Doblar el filtro de papel adecuadamente para formar el cono óptimo para extraer el V60.,"Purgar el filtro de papel con agua caliente, eliminando impurezas del papel.",Verter el café y hacer pre-infusión con el doble del peso en agua. Esperar 30-40 segundos.,Realizar dos vertidos adicionales: 80 ml hasta 1:30 min y luego hasta 200 ml.,El tiempo de extracción optimo debe ser 3:40 – 4:20 minutos.,,,,,,,,,,,,,,,,789b3603-5bac-4a97-9afa-9a57a4cf42ff,"{""metric"":{""cuantity"":16,""units"":""gr""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V60,
aa307c3d-74f4-46c6-8707-637b3b9ac587,516125e1-a24e-43f1-bfe1-d789bdfda492,"{""porcion"":"""",""cantidad"":"""",""unidades"":""""}","{""vIB"":10757,""pIB"":0.49,""vCMP"":7171,""pCMPInicial"":0.4,""pCMPReal"":0.37,""PPVii"":19362,""costoTiempo"":0}",,Autor por defecto,Revisor por defecto,,,,,,,,,,,2025-04-09,,,,,,,,,,,,,,,,,,,,,2814aebd-7069-4d7b-b1b1-dc8da5ca518f,"{""metric"":{""cuantity"":""30"",""units"":""NaN""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3dfb1f64-9cb6-410a-86a6-3c7af3c2f552,"{""metric"":{""cuantity"":""1"",""units"":""un""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pie de manzana,
ab42d3fa-47ca-4620-a6f6-cb271caeebb6,0de8ddc9-7377-43c9-992a-8a1494ba95fa,"{""porcion"":"""",""cantidad"":"""",""unidades"":""""}",,,Autor por defecto,Revisor por defecto,,,,,,,,,,,2024-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2902683e-275f-4f09-9a1d-b41c70a03f66,"{""metric"":{""cuantity"":""206"",""units"":""NaN""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cold brew clásico,
ac3af2b5-e415-4578-9571-e0bcbc5e3f79,9352bc9a-7628-4e33-be57-cf9c3c9f540d,"{""porcion"":1,""cantidad"":""1"",""unidades"":""unidades""}",,Torre de pancakes con medio banano y 10 g de nueces encima.,Autor por defecto,Revisor por defecto,,,,,,,,,,,2024-12-26,Separar las claras y las yemas: Separar dos claras de dos yemas en dos bowls separados. Llevar las claras a punto de nieve con una batidora de mano.,Agregar el azúcar en dos partes y continuar batiendo hasta obtener una mezcla homogénea y sedosa.,"En el segundo recipiente, combinar las yemas con 70 g de harina de trigo, 20 g de mantequilla derretida, una pizca de sal, polvo para hornear, bicarbonato, y una cucharada de las claras batidas con un chorrito de vainilla.","Incorporar las claras a la mezcla de yemas con movimientos envolventes, cuidando que no pierda el volumen de las claras batidas.",Añadir el relleno de elección y mezclar suavemente: 10 g de chocolate.,"Cocinar los pancakes: Aplicar 5 g de mantequilla en la plancha, verter la mezcla en tres montones, y cocinar hasta que las burbujas en la superficie dejen vacíos de 4 a 5 mm.",Voltear el pancake cuando la primera cara esté bien cocida. Cocinar por 1 minuto o hasta que el pancake esté totalmente cocido.,Preparar los acompañantes: medio banano y 10 g de nueces.,Emplatar: Colocar los pancakes en torre y agregar los acompañantes.,,,,,,,,,,,,946b8026-99ec-40c9-8c0d-323eaa9d601b,"{""metric"":{""cuantity"":""15"",""units"":""gr""}}",27fff81a-e6c0-468a-aaed-d2e1c5aa0fa0,"{""metric"":{""cuantity"":2,""units"":""gr""}}",746d4f86-bde8-46a7-a582-e6dc4d4b38e4,"{""metric"":{""cuantity"":""40"",""units"":""gr""}}",e885259a-746a-41b0-8354-5b72f9a837b5,"{""metric"":{""cuantity"":""2"",""units"":""und""}}",469a57d6-509e-42d1-8eee-2930e56ef712,"{""metric"":{""cuantity"":""1"",""units"":""und""}}",32b97d24-c0d7-4ebc-8e19-16310d26c82a,"{""metric"":{""cuantity"":""12"",""units"":""ml""}}",29f6a690-c5eb-497b-aa8f-d354d0feeae1,"{""metric"":{""cuantity"":""1"",""units"":""gr""}}",c0fb6117-783d-4c7f-ab7e-decee06b82fb,"{""metric"":{""cuantity"":""1"",""units"":""gr""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pancakes chocolate,
ae82c491-f9e0-4209-a792-3e361919fc95,7e2f513a-aa00-4f58-8705-273d3b728a90,"{""porcion"":"""",""cantidad"":"""",""unidades"":""""}",,,Autor por defecto,Revisor por defecto,,,,,,,,,,,2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rollo de canela,
af19c51e-daeb-49de-b71b-14f693e32126,7a34d638-a931-4f55-ac74-f03689302a56,"{""porcion"":1,""cantidad"":300,""unidades"":""ml""}","{""vIB"":771,""pIB"":0.41,""vCMP"":771,""pCMPInicial"":0.5,""pCMPReal"":0.46,""PPVii"":1665}",Vaso de vidrio largo y liso.,NaN,NaN,La leche utilizada debe estar fría o ser sobrante de la texturización previa.,,,,,,,,,,2025-01-16,Verter 6 cubos de hielo en un vaso de vidrio liso.,Agregar 200 ml de leche fría y espumarla en una prensa francesa.,Servir la leche en el vaso y espolvorearla con espresso molido,,,,,,,,,,,,,,,,,,7b9e1e0b-d5d4-4853-8142-44b520be00c2,"{""metric"":{""cuantity"":200,""units"":""ml""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Latte en hielo de espresso,
b0fc742d-c32a-426c-8351-030b208cbe2f,e4765b62-7051-4ce3-a197-cfed67e18115,"{""porcion"":"""",""cantidad"":"""",""unidades"":""""}","{""vIB"":31,""pIB"":0.49,""vCMP"":21,""pCMPInicial"":0.4,""pCMPReal"":0.37,""PPVii"":56,""costoTiempo"":0}",,Autor por defecto,Revisor por defecto,,,,,,,,,,,2025-01-29,,,,,,,,,,,,,,,,,,,,,499b5594-6306-455f-8be1-3d559604358f,"{""metric"":{""cuantity"":""1"",""units"":""NaN""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c36fac2e-1e6c-405b-857a-07dc96181ba4,"{""metric"":{""cuantity"":""0.08"",""units"":""un""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Torta chocolate & moras,
b67e5df7-e6ca-43cf-a9d1-190a694fd613,c638568b-ab88-4b7d-ae04-461649f03519,"{""porcion"":"""",""cantidad"":"""",""unidades"":""""}","{""vIB"":59,""pIB"":0.53,""vCMP"":32,""pCMPInicial"":0.35,""pCMPReal"":0.32,""PPVii"":98}",,Autor por defecto,Revisor por defecto,,,,,,,,,,,2025-01-16,,,,,,,,,,,,,,,,,,,,,0a21d35a-695a-4be0-9afd-17354327fb27,"{""metric"":{""cuantity"":""1"",""units"":""gr""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pan de masa madre,
b6d2d8f0-79e5-4158-b3a4-ffbf3a486b90,c6aad56a-f421-4fa9-a789-a394bff64282,"{""porcion"":1,""cantidad"":190,""unidades"":""ml""}","{""vIB"":2439,""pIB"":0.28,""vCMP"":2480,""pCMPInicial"":0.35,""pCMPReal"":0.32,""PPVii"":7652,""costoTiempo"":2166.1500000000005}",Taza alta beige con bordes decorados con salsa de chocolate.,Alejandro,Melisa,Verter primero la leche condensada para lograr la división de densidades.,,,,,,,,,,2025-07-22,"Poner en la taza, el chocolate en chunks, la cocoa, la salsa de chocolate, un poco de panela y un tris de canela ","extraer el expresso en la taza con el chocolate y mezclar vigorozamenta hasta dejar todo mesclado y homogeneo ","Texturizar la leche y verter la mitad sobre la mezcla y revolver por segunda vez para asegurarse que todo quede homogeneo ","terminar de verte y generar arte late si es posible ","Decorar con salsa de chocolate en el borde ",,,,,,,,,,,,,,,,789b3603-5bac-4a97-9afa-9a57a4cf42ff,"{""metric"":{""cuantity"":16,""units"":""gr""}}",946b8026-99ec-40c9-8c0d-323eaa9d601b,"{""metric"":{""cuantity"":5,""units"":""gr""}}",e335c3ee-97b7-474b-8a84-d8fac7030e31,"{""metric"":{""cuantity"":""200"",""units"":""ml""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moca-chino,7
b6fdf631-7c18-468b-9751-778e02c00473,,"{""porcion"":"""",""cantidad"":"""",""unidades"":""""}","{""vIB"":25626,""pIB"":0.53,""vCMP"":13798,""pCMPInicial"":0.35,""pCMPReal"":0.32,""PPVii"":42578,""costoTiempo"":0}",,Autor por defecto,Revisor por defecto,,,,,,,,,,,2025-08-17,,,,,,,,,,,,,,,,,,,,,818e1345-bc56-4211-b881-9c847d5040d5,"{""metric"":{""cuantity"":""1"",""units"":""srv""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c090a7ed-c177-4906-901f-1de7a7a89ed6,"{""metric"":{""cuantity"":""30"",""units"":""NaN""}}",e668df03-1f26-40d1-91af-7bb98a1d318d,"{""metric"":{""cuantity"":""65"",""units"":""gr""}}",c6c43d77-4beb-4214-93eb-9921ad748874,"{""metric"":{""cuantity"":""300"",""units"":""gr""}}",9788167f-8f4c-4805-bfec-75df2764834d,"{""metric"":{""cuantity"":""75"",""units"":""gr""}}",2a834f55-1e6b-415c-bad4-34215dec37ab,"{""metric"":{""cuantity"":""300"",""units"":""ml""}}",d3c23ce6-667b-4548-8674-1905524d5ded,"{""metric"":{""cuantity"":""100"",""units"":""gr""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,CERDO_CAZUELA DE FRIJOLES VERDES,
b999774e-473d-460a-992b-db7f0b674d6a,99611378-cd50-44a1-8dbf-580af18e50ef,"{""porcion"":""1"",""cantidad"":""300"",""unidades"":""ml""}","{""vIB"":2571,""pIB"":0.49,""vCMP"":1714,""pCMPInicial"":0.4,""pCMPReal"":0.37,""PPVii"":4628,""costoTiempo"":0}",,Autor por defecto,Revisor por defecto,,,,,,,,,,,2025-01-20,"Buscar una gramera, tarar el peso de la licuadora","Agregar los 200 g de hielo, se tara el peso de nuevo, agregar los 20 g de azúcar","Agregar los 6 g de café liofilizado, si no hay, usar el equivalente en peso de espresso líquido aproximadamente 45 ml y dejar enfriar","Por último, verter los 80 ml de leche o bebida vegetal","En el caso de ser de sabores se agregan:
a.	30 g de salsa de Caramelo
b.	25 g de sirope de vainilla
c.	40 g Salsa de chocolate.
",,,,,,,,,,,,,,,,503f05fa-fc9b-4618-9824-b0c4b7cf65ef,"{""metric"":{""cuantity"":""200"",""units"":""gr""}}",ebfef608-1e9f-4229-9c1f-ec7d8d790594,"{""metric"":{""cuantity"":""30"",""units"":""gr""}}",7b9e1e0b-d5d4-4853-8142-44b520be00c2,"{""metric"":{""cuantity"":""30"",""units"":""ml""}}",8a791f8b-b790-4f2b-97ed-66cbed589e25,"{""metric"":{""cuantity"":""6"",""units"":""gr""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frappé,
bdb128a8-bd5f-4cf1-8d05-23cb188f9529,,"{""porcion"":"""",""cantidad"":"""",""unidades"":""""}","{""vIB"":7942,""pIB"":0.53,""vCMP"":4276,""pCMPInicial"":0.35,""pCMPReal"":0.32,""PPVii"":13195}",,Autor por defecto,Revisor por defecto,,,,,,,,,,,2025-01-16,,,,,,,,,,,,,,,,,,,,,,,e335c3ee-97b7-474b-8a84-d8fac7030e31,"{""metric"":{""cuantity"":""210"",""units"":""ml""}}",1c380f12-f343-4cca-b6a0-f2622f478ce4,"{""metric"":{""cuantity"":""0.1"",""units"":""gr""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46e95ffc-ab5f-4b19-aa20-54b5eaa06182,"{""metric"":{""cuantity"":""35"",""units"":""ml""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Té Chai ",
bf901d28-d594-489a-ba80-6e5aee7ce5dd,d72823c1-0a36-4491-bbd9-240191d8fb25,"{""porcion"":1,""cantidad"":45,""unidades"":""ml""}","{""vIB"":1308,""pIB"":0.41,""vCMP"":1308,""pCMPInicial"":0.5,""pCMPReal"":0.46,""PPVii"":2826}",Vaso de cristal pequeño de doble pared.,Alejandro,Melisa,"Antes de agregar el café a la canasta del portafiltros, el portafiltros debe estar limpio y seco.","Al tampear, adoptar una postura óptima, con la muñeca recta y el codo formando 90 grados.","La crema debe ser sedosa, ligera y brillante, con sabores balanceados y aroma suave y dulce.",,,,,,,,2025-01-16,Extraer el espresso doble en el vaso de cristal pequeño.,"Después de obtener el espresso doble, verte con una cuchara espuma de leche texturizada en la superficie del espresso. ","El vertido debe ser cuidadoso, asegurándose que la espuma quede en la parte superior.",El resultado final debe ser un espresso con una superficie de capa de espuma lisa y uniforme.,,,,,,,,,,,,,,,,,789b3603-5bac-4a97-9afa-9a57a4cf42ff,"{""metric"":{""cuantity"":16,""units"":""gr""}}",7b9e1e0b-d5d4-4853-8142-44b520be00c2,"{""metric"":{""cuantity"":10,""units"":""ml""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Macchiato,
c0d53cb9-07e5-4dac-8d31-88742943f357,aba114e8-4ad4-4f70-8e12-6907bb9568a5,"{""porcion"":"""",""cantidad"":"""",""unidades"":""""}","{""vIB"":897,""pIB"":0.49,""vCMP"":598,""pCMPInicial"":0.4,""pCMPReal"":0.37,""PPVii"":1614,""costoTiempo"":0}",,Autor por defecto,Revisor por defecto,,,,,,,,,,,2025-01-20,Lavar el limón entero y cortarlo en 4 partes por los meridianos.,"Verter el agua y el limón en la licuadora, y dar pulsos rápidos para extraer el jugo de limón.
1.	Fresa: agregar 30 g de fresas, licuar, colar, decorar con cítricos deshidratados y fresa. 
2.	Mango: agregar 30 g de mango, licuar, colar, decorar con cítricos deshidratados.
","Colar el jugo, lavar la licuadora, volver a echar el jugo y adicionar la azúcar. ","Llenar de hielo el vaso y agregar la limonada, decorar con cítricos deshidratados.",,,,,,,,,,,,,,,,,ae87e7d4-ad0a-4d3d-b0bd-9705a3279b85,"{""metric"":{""cuantity"":""100"",""units"":""gr""}}",ebfef608-1e9f-4229-9c1f-ec7d8d790594,"{""metric"":{""cuantity"":""50"",""units"":""gr""}}",503f05fa-fc9b-4618-9824-b0c4b7cf65ef,"{""metric"":{""cuantity"":""100"",""units"":""gr""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Limonada,
c126eba2-7e86-43ac-aaa8-9046e727d01e,5325405e-0589-421c-bfe7-0194e71d655d,"{""porcion"":1,""cantidad"":5,""unidades"":""unidades""}",,Torre de pancakes con macerado de frutos rojos por encima.,,,,,,,,,,,,,2024-10-16,Separar las claras y las yemas: Separar dos claras de dos yemas en dos bowls separados. Llevar las claras a punto de nieve con una batidora de mano.,Agregar el azúcar en dos partes y continuar batiendo hasta obtener una mezcla homogénea y sedosa.,"En el segundo recipiente, combinar las yemas con 70 g de harina de trigo, 20 g de mantequilla derretida, una pizca de sal, polvo para hornear, bicarbonato, y una cucharada de las claras batidas con un chorrito de vainilla.","Incorporar las claras a la mezcla de yemas con movimientos envolventes, cuidando que no pierda el volumen de las claras batidas.",Añadir el relleno de elección y mezclar suavemente: 20 g de arándanos.,"Cocinar los pancakes: Aplicar 5 g de mantequilla en la plancha, verter la mezcla en tres montones, y cocinar hasta que las burbujas en la superficie dejen vacíos de 4 a 5 mm.",Voltear el pancake cuando la primera cara esté bien cocida. Cocinar por 1 minuto o hasta que el pancake esté totalmente cocido.,Preparar los acompañantes: macerado de frutos rojos.,Emplatar: Colocar los pancakes en torre y agregar los acompañantes.,,,,,,,,,,,,,,,"{""metric"":{""cuantity"":30,""units"":""gr""},""imperial"":{""cuantity"":null,""units"":null},""legacyName"":""Mermelada de Frutos Rojos""}",27fff81a-e6c0-468a-aaed-d2e1c5aa0fa0,"{""metric"":{""cuantity"":2,""units"":""gr""},""imperial"":{""cuantity"":null,""units"":null},""legacyName"":""Esencia vainilla""}",746d4f86-bde8-46a7-a582-e6dc4d4b38e4,"{""metric"":{""cuantity"":20,""units"":""gr""},""imperial"":{""cuantity"":null,""units"":null},""legacyName"":""Mantequilla""}",e885259a-746a-41b0-8354-5b72f9a837b5,"{""metric"":{""cuantity"":4,""units"":""und""},""imperial"":{""cuantity"":null,""units"":null},""legacyName"":""Huevo""}",,,469a57d6-509e-42d1-8eee-2930e56ef712,"{""metric"":{""cuantity"":0.5,""units"":""und""},""imperial"":{""cuantity"":null,""units"":null},""legacyName"":""Banano""}",32b97d24-c0d7-4ebc-8e19-16310d26c82a,"{""metric"":{""cuantity"":8,""units"":""ml""},""imperial"":{""cuantity"":null,""units"":null},""legacyName"":""Sirope de Naple""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pancakes frutos rojos,
c2d562ae-e4c9-4927-a053-c2b4c5e08806,ef95421c-8f25-43aa-b3cd-71ba458dcd83,"{""porcion"":1,""cantidad"":380,""unidades"":""ml""}","{""vIB"":5585,""pIB"":0.53,""vCMP"":3007,""pCMPInicial"":0.35,""pCMPReal"":0.32,""PPVii"":9279}",Vaso de vidrio alto octogonal.,NaN,NaN,"La soda michelada puede prepararse exprimiendo 1 limón, michelando el borde con sal y luego agregando hielo, soda y una rodaja de limón fresco.",,,,,,,,,,2025-01-16,Agregar 10 g de saborizante de frutos rojos en el fondo del vaso.,"Con una cuchara, esparcir el saborizante por las paredes internas del vaso.",Verter hielo hasta el tope del vaso.,"Verter la cantidad de soda indicada, asegurando que no se rebase el vaso.",Agregar los 20 g restantes del saborizante de frutos rojos.,Untar el borde del vaso con mermelada de frutos rojos y micelar con azúcar.,,,,,,,,,,,,,,,d519abaa-ff80-407e-9a7c-56c2e6127016,"{""metric"":{""cuantity"":""1"",""units"":""ml""}}",503f05fa-fc9b-4618-9824-b0c4b7cf65ef,"{""metric"":{""cuantity"":180,""units"":""g""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Soda clásica,
cac69545-6096-4fb0-837e-84b27dd8acd8,e7b93687-81a8-4a83-bdaf-863b073b2082,"{""porcion"":""1"",""cantidad"":""1"",""unidades"":""unidades""}",,Torre de pancakes con huevo frito encima y tocino crujiente al costado.,Autor por defecto,Revisor por defecto,,,,,,,,,,,2024-12-26,Separar las claras y las yemas: Separar dos claras de dos yemas en dos bowls separados. Llevar las claras a punto de nieve con una batidora de mano.,Agregar el azúcar en dos partes y continuar batiendo hasta obtener una mezcla homogénea y sedosa.,"En el segundo recipiente, combinar las yemas con 70 g de harina de trigo, 20 g de mantequilla derretida, una pizca de sal, polvo para hornear, bicarbonato, y una cucharada de las claras batidas con un chorrito de vainilla.","Incorporar las claras a la mezcla de yemas con movimientos envolventes, cuidando que no pierda el volumen de las claras batidas.",Añadir el relleno de elección y mezclar suavemente: 20 g de tocino picado.,"Cocinar los pancakes: Aplicar 5 g de mantequilla en la plancha, verter la mezcla en tres montones, y cocinar hasta que las burbujas en la superficie dejen vacíos de 4 a 5 mm.",Voltear el pancake cuando la primera cara esté bien cocida. Cocinar por 1 minuto o hasta que el pancake esté totalmente cocido.,Preparar los acompañantes: huevo frito y tocino crujiente.,Emplatar: Colocar los pancakes en torre y agregar los acompañantes.,,,,,,,,,,,,d4b37f34-7d6c-40c2-8313-9612d5603d8a,"{""metric"":{""cuantity"":20,""units"":""gr""}}",27fff81a-e6c0-468a-aaed-d2e1c5aa0fa0,"{""metric"":{""cuantity"":""4"",""units"":""gr""}}",746d4f86-bde8-46a7-a582-e6dc4d4b38e4,"{""metric"":{""cuantity"":""15"",""units"":""gr""}}",e885259a-746a-41b0-8354-5b72f9a837b5,"{""metric"":{""cuantity"":4,""units"":""und""}}",7b9e1e0b-d5d4-4853-8142-44b520be00c2,"{""metric"":{""cuantity"":""100"",""units"":""ml""}}",32b97d24-c0d7-4ebc-8e19-16310d26c82a,"{""metric"":{""cuantity"":8,""units"":""ml""}}",29f6a690-c5eb-497b-aa8f-d354d0feeae1,"{""metric"":{""cuantity"":""1"",""units"":""gr""}}",c0fb6117-783d-4c7f-ab7e-decee06b82fb,"{""metric"":{""cuantity"":""1"",""units"":""gr""}}",ebfef608-1e9f-4229-9c1f-ec7d8d790594,"{""metric"":{""cuantity"":""30"",""units"":""gr""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pancakes huevo & tocino ",
cba05045-135f-46fd-9d74-1c5496ccba1e,1adde2ad-b028-4bcb-a89b-c3dc7704332d,"{""porcion"":1,""cantidad"":260,""unidades"":""ml""}","{""vIB"":7876,""pIB"":0.53,""vCMP"":4241,""pCMPInicial"":0.35,""pCMPReal"":0.32,""PPVii"":13086}",Taza alta cóncava beige.,Alejandro,Melisa,Mezclar el jarabe de chai con agua caliente para reactivar el sabor y ajustar la temperatura.,,,,,,,,,,2025-01-16,Purgar la taza con agua caliente si se desea un capuchino extra caliente.,"Agregar 30 ml de agua caliente y 25 ml de sirope de chai, mezclar bien.","Medir 210 ml de leche en la jarra espumadora, agregar 10 ml de sirope de chai y texturizar.",Servir sobre la mezcla y decorar con una pizca de canela.,,,,,,,,,,,,,,,,,7b9e1e0b-d5d4-4853-8142-44b520be00c2,"{""metric"":{""cuantity"":210,""units"":""ml""}}",7b9e1e0b-d5d4-4853-8142-44b520be00c2,"{""metric"":{""cuantity"":210,""units"":""ml""},""imperial"":{""cuantity"":null,""units"":null},""legacyName"":""Leche entera""}",1c380f12-f343-4cca-b6a0-f2622f478ce4,"{""metric"":{""cuantity"":""0.1"",""units"":""gr""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46e95ffc-ab5f-4b19-aa20-54b5eaa06182,"{""metric"":{""cuantity"":35,""units"":""ml""},""imperial"":{""cuantity"":null,""units"":null},""legacyName"":""SIROPE DE CHAI""}",46e95ffc-ab5f-4b19-aa20-54b5eaa06182,"{""metric"":{""cuantity"":35,""units"":""ml""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Té chai latte,
cc177900-8686-476e-af5b-127e23809e37,a1609a23-8005-4740-ab63-d5ce623fc082,"{""porcion"":"""",""cantidad"":"""",""unidades"":""""}","{""vIB"":3019,""pIB"":0.53,""vCMP"":1625,""pCMPInicial"":0.35,""pCMPReal"":0.32,""PPVii"":5015}",,Autor por defecto,Revisor por defecto,,,,,,,,,,,2025-01-18,,,,,,,,,,,,,,,,,,,,,e885259a-746a-41b0-8354-5b72f9a837b5,"{""metric"":{""cuantity"":""2"",""units"":""un""}}",746d4f86-bde8-46a7-a582-e6dc4d4b38e4,"{""metric"":{""cuantity"":""5"",""units"":""gr""}}",6ea51224-266d-4bde-b882-5c0b2b095b7f,"{""metric"":{""cuantity"":""3"",""units"":""NaN""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adicion de Huevos,
